user_id,signup_ts,home_state,acquisition_channel
101824,2025-09-30T05:30:01Z,GA,referral
101825,2026-01-24T13:18:12Z,MN,app_store
101826,2025-09-11T21:32:19Z,MO,organic
101827,2025-08-16T08:27:29Z,VA,referral
101828,2025-08-05T02:40:47Z,GA,organic
101829,2025-05-14T06:18:53Z,MN,referral
101830,2025-05-14T22:04:09Z,PA,paid_social
101831,2025-05-19T08:24:54Z,KY,organic
101832,2025-09-02T03:48:34Z,NC,partner
101833,2026-01-26T14:21:34Z,MN,referral
101834,2025-07-31T15:07:57Z,PA,partner
101835,2025-09-01T20:17:00Z,OH,referral
101836,2025-07-24T13:59:50Z,GA,app_store
101837,2026-02-23T07:32:44Z,GA,app_store
101838,2025-06-18T07:13:10Z,OH,paid_social
101839,2025-11-05T02:34:55Z,OH,app_store
101840,2025-08-18T22:54:46Z,OH,referral
101841,2026-02-11T14:41:19Z,OH,school_email
101842,2026-01-26T13:46:28Z,MI,referral
101843,2026-02-03T14:47:18Z,MO,referral
101844,2025-05-28T07:04:02Z,WA,school_email
101845,2026-01-10T10:26:41Z,WA,paid_social
101846,2025-09-08T10:45:18Z,IL,organic
101847,2025-08-10T14:29:43Z,IL,paid_social
101848,2026-02-06T04:22:57Z,AL,organic
101849,2025-08-20T17:00:36Z,WA,paid_social
101850,2026-01-26T10:28:33Z,TN,organic
101851,2026-01-20T11:24:44Z,MO,school_email
101852,2025-07-17T18:25:01Z,fl,partner
101853,2026-02-22T15:05:30Z,CA,app_store
101854,2025-09-22T18:55:37Z,MN,partner
101855,2025-07-20T22:58:17Z,AL,partner
101856,2025-11-13T14:03:12Z,GA,referral
101857,2025-12-28T22:25:26Z,MN,paid_social
101858,2026-01-13T08:52:03Z,MO,organic
101859,2026-01-16T14:10:01Z,TN,paid_social
101860,2026-01-18T07:18:03Z,MN,school_email
101861,2025-12-31T08:46:13Z,AL,paid_social
101862,2025-09-11T07:30:40Z,VA,app_store
101863,2025-11-21T04:15:43Z,VA,partner
101864,2025-12-03T17:56:30Z,MO,organic
101865,2026-02-14T19:22:56Z,NC,organic
101866,2025-07-10T02:30:30Z,AL,organic
101867,2026-01-28T03:21:55Z,WA,partner
101868,2025-10-01T18:22:03Z,TX,paid_social
101869,2025-08-17T02:42:22Z,AL,school_email
101870,2026-01-04T11:28:58Z,WA,school_email
101871,2025-09-15T11:33:00Z,CA,organic
101872,2025-07-07T15:10:19Z,NY,app_store
101873,2025-08-06T00:45:57Z,IN,school_email
101874,2025-09-14T00:07:36Z,VA,paid_social
101875,2025-10-30T14:42:48Z,KY,school_email
101876,2025-06-01T15:43:24Z,MI,school_email
101877,2026-02-15T12:07:10Z,WA,school_email
101878,2026-02-27T18:20:01Z,VA,paid_social
101879,2025-11-13T09:55:49Z,OH,organic
101880,2025-11-17T10:26:57Z,MO,organic
101881,2025-06-16T11:13:45Z,MI,app_store
101882,2025-05-10T03:59:04Z,TN,organic
101883,2026-02-10T00:21:45Z,WA,referral
101884,2025-07-14T04:23:28Z,FL,organic
101885,2025-10-09T15:26:08Z,WI,app_store
101886,2025-05-30T04:45:18Z,VA,partner
101887,2025-10-29T18:24:37Z,AL,organic
101888,2025-11-08T10:15:39Z,NC,partner
101889,2025-09-09T18:57:53Z,GA,school_email
101890,2025-12-01T00:27:38Z,AL,organic
101891,2025-09-21T02:51:01Z,TX,paid_social
101892,2026-02-09T19:59:29Z,PA,paid_social
101893,2026-01-28T06:53:37Z,AL,paid_social
101894,2025-06-07T01:53:15Z,KY,app_store
101895,2025-11-30T00:16:57Z,MO,app_store
101896,2025-05-14T19:10:17Z,AL,paid_social
101897,2025-07-11T09:30:39Z,mo,organic
101898,2025-06-19T02:05:55Z,GA,school_email
101899,2025-08-03T12:12:51Z,FL,partner
101900,2025-05-05T21:52:45Z,IN,school_email
101901,2025-07-29T13:30:49Z,TX,school_email
101902,2025-08-09T12:03:58Z,FL,paid_social
101903,2025-09-19T03:18:00Z,OH,school_email
101904,2025-08-26T02:36:09Z,al,referral
101905,2025-05-16T17:58:20Z,AL,school_email
101906,2025-12-04T06:41:17Z,AL,organic
101907,2025-07-10T07:17:47Z,CA,paid_social
101908,2026-02-18T11:49:46Z,MN,paid_social
101909,2026-01-30T05:43:58Z,KY,partner
101910,2025-11-29T03:42:32Z,GA,paid_social
101911,2025-05-19T05:12:22Z,SC,referral
101912,2025-12-05T18:47:26Z,CA,partner
101913,2025-09-27T04:09:54Z,FL,app_store
101914,2025-12-05T04:31:59Z,MI,partner
101915,2025-10-19T05:30:10Z,MO,paid_social
101916,2025-12-12T08:34:46Z,PA,partner
101917,2026-02-25T21:39:39Z,MN,organic
101918,2025-11-08T09:41:03Z,FL,organic
101919,2025-08-05T08:50:46Z,MO,organic
101920,2025-07-08T16:25:54Z,AL,paid_social
101921,2025-08-24T21:41:18Z,MO,paid_social
101922,2026-01-01T22:15:39Z,NC,app_store
101923,2025-11-15T18:41:31Z,SC,school_email
101924,2026-02-21T17:57:37Z,CA,partner
101925,2025-07-11T14:21:12Z,GA,organic
101926,2025-10-16T19:59:22Z,WI,app_store
101927,2025-11-08T19:12:08Z,KY,school_email
101928,2026-01-16T23:45:52Z,WA,school_email
101929,2025-07-26T04:25:58Z,AL,app_store
101930,2025-08-14T12:41:40Z,GA,referral
101931,2025-12-15T11:58:47Z,AL,referral
101932,2025-10-04T06:44:02Z,AL,referral
101933,2025-10-17T01:02:19Z,FL,paid_social
101934,2025-11-11T23:59:05Z,FL,app_store
101935,2025-06-09T00:20:32Z,MO,referral
101936,2026-02-01T21:46:02Z,MI,app_store
101937,2025-10-15T01:01:24Z,FL,referral
101938,2025-09-03T15:50:45Z,IN,referral
101939,2025-09-26T23:07:34Z,WA,app_store
101940,2025-09-30T15:52:54Z,CA,referral
101941,2025-08-08T01:31:25Z,OH,app_store
101942,2025-06-10T18:32:17Z,GA,paid_social
101943,2025-05-11T12:27:12Z,WI,referral
101944,2025-06-17T09:12:40Z,MI,app_store
101945,2025-08-18T13:03:08Z,OH,paid_social
101946,2025-12-20T22:11:29Z,KY,organic
101947,2025-12-01T13:37:19Z,KY,organic
101948,2025-10-01T15:16:37Z,AL,referral
101949,2025-11-16T15:52:06Z,IL,partner
101950,2025-10-26T15:43:18Z,GA,app_store
101951,2025-11-03T07:22:39Z,FL,organic
101952,2025-11-20T18:33:32Z,GA,paid_social
101953,2025-06-24T14:14:25Z,AL,partner
101954,2025-07-30T17:54:12Z,CA,organic
101955,2025-09-25T15:46:19Z,TN,app_store
101956,2025-10-09T22:08:47Z,FL,partner
101957,2025-10-06T22:06:05Z,WI,app_store
101958,2025-11-11T08:38:52Z,MI,app_store
101959,2025-05-17T16:45:38Z,CA,organic
101960,2025-11-02T20:47:28Z,SC,school_email
101961,2026-02-11T03:43:02Z,OH,referral
101962,2025-06-20T18:55:27Z,VA,referral
101963,2026-01-26T17:50:59Z,SC,paid_social
101964,2025-11-07T11:44:59Z,WI,referral
101965,2025-10-27T22:05:29Z,FL,referral
101966,2026-01-10T01:18:15Z,MI,referral
101967,2025-07-02T22:19:50Z,CA,organic
101968,2025-08-24T21:24:11Z,NY,organic
101969,2025-05-26T17:45:49Z,AL,school_email
101970,2025-08-06T21:46:35Z,IN,school_email
101971,2025-06-28T00:58:53Z,KY,paid_social
101972,2025-09-05T00:11:38Z,NY,partner
101973,2025-09-02T01:15:09Z,NY,partner
101974,2025-06-12T19:23:46Z,WA,school_email
101975,2026-01-07T05:54:57Z,MI,partner
101976,2025-11-22T10:28:42Z,TN,referral
101977,2025-10-23T16:58:22Z,FL,referral
101978,2025-08-06T00:36:39Z,VA,paid_social
101979,2025-06-23T17:28:30Z,SC,referral
101980,2025-07-17T00:31:22Z,SC,school_email
101981,2025-11-13T02:35:34Z,FL,organic
101982,2025-07-16T02:34:17Z,FL,paid_social
101983,2025-05-10T15:45:20Z,ky,partner
101984,2025-09-11T11:14:38Z,PA,partner
101985,2025-12-06T13:06:02Z,MI,paid_social
101986,2025-08-25T05:00:01Z,IL,referral
101987,2026-02-27T23:33:21Z,AL,organic
101988,2025-08-10T16:54:54Z,WI,school_email
101989,2025-08-30T02:49:06Z,IL,paid_social
101990,2025-10-08T22:19:30Z,MI,partner
101991,2026-01-31T05:15:48Z,NC,organic
101992,2025-06-24T18:56:38Z,VA,referral
101993,2025-09-26T00:32:01Z,FL,partner
101994,2025-07-22T00:12:58Z,KY,app_store
101995,2026-01-06T11:38:59Z,sc,school_email
101996,2025-08-01T08:52:03Z,NC,school_email
101997,2025-07-12T14:40:51Z,SC,school_email
101998,2025-11-03T00:43:57Z,PA,organic
101999,2025-06-11T22:25:59Z,TX,app_store
102000,2025-10-15T00:04:40Z,MN,partner
102001,2025-07-06T21:09:53Z,NY,partner
102002,2025-11-10T10:57:02Z,SC,partner
102003,2025-09-08T07:07:10Z,SC,referral
102004,2025-08-21T12:27:26Z,WI,referral
102005,2025-10-01T22:51:29Z,WA,school_email
102006,2025-09-02T04:28:59Z,IN,school_email
102007,2025-09-30T19:04:45Z,MO,paid_social
102008,2026-01-29T13:34:26Z,IN,school_email
102009,2025-07-24T18:58:05Z,PA,paid_social
102010,2025-07-29T07:11:30Z,SC,school_email
102011,2025-06-30T06:27:01Z,GA,paid_social
102012,2025-08-17T15:21:42Z,NY,app_store
102013,2026-02-25T13:30:21Z,KY,app_store
102014,2025-10-22T21:37:45Z,PA,referral
102015,2026-01-14T17:47:29Z,al,school_email
102016,2025-06-12T21:33:03Z,MO,app_store
102017,2025-08-12T06:04:50Z,NC,organic
102018,2025-06-21T12:44:48Z,FL,app_store
102019,2026-01-25T07:26:52Z,KY,paid_social
102020,2025-05-28T05:29:56Z,MI,partner
102021,2025-05-20T01:46:48Z,TX,paid_social
102022,2025-07-05T20:33:02Z,IN,organic
102023,2025-05-08T04:16:47Z,IL,app_store
102024,2025-10-16T07:12:07Z,TN,paid_social
102025,2025-10-26T10:57:44Z,OH,school_email
102026,2025-12-21T17:50:08Z,GA,paid_social
102027,2025-11-29T17:23:19Z,NY,partner
102028,2025-12-17T09:05:29Z,AL,partner
102029,2026-01-04T19:35:18Z,NC,paid_social
102030,2025-08-13T09:45:04Z,MO,school_email
102031,2025-11-23T14:17:48Z,AL,paid_social
102032,2025-07-26T23:52:40Z,MI,partner
102033,2025-12-19T03:55:21Z,WA,school_email
102034,2025-05-17T01:11:24Z,MO,school_email
102035,2025-12-26T17:34:01Z,AL,partner
102036,2025-07-15T20:04:42Z,MO,school_email
102037,2025-10-21T21:42:06Z,pa,school_email
102038,2025-09-03T14:06:45Z,IL,school_email
102039,2025-11-02T03:51:39Z,VA,referral
102040,2026-02-07T17:48:21Z,ca,school_email
102041,2025-12-31T00:58:59Z,FL,school_email
102042,2025-09-01T07:19:10Z,AL,paid_social
102043,2025-10-17T06:42:21Z,FL,referral
102044,2025-11-14T16:46:09Z,OH,referral
102045,2025-10-30T04:16:16Z,MO,paid_social
102046,2025-10-20T02:22:53Z,WA,partner
102047,2025-08-10T07:51:20Z,IL,app_store
102048,2026-01-15T14:01:09Z,IN,school_email
102049,2025-05-19T03:36:06Z,IL,school_email
102050,2026-01-07T22:33:09Z,TX,partner
102051,2025-12-13T04:12:35Z,IN,referral
102052,2025-08-30T03:46:53Z,MO,referral
102053,2026-01-27T14:55:47Z,mi,referral
102054,2025-12-10T05:17:32Z,VA,app_store
102055,2026-02-21T21:30:58Z,AL,app_store
102056,2025-10-21T22:02:18Z,VA,organic
102057,2025-08-01T12:50:39Z,CA,paid_social
102058,2025-05-09T17:39:37Z,MO,paid_social
102059,2026-01-04T13:50:31Z,AL,organic
102060,2025-09-14T14:23:30Z,KY,app_store
102061,2025-09-09T21:14:39Z,OH,paid_social
102062,2025-05-09T22:07:17Z,NY,referral
102063,2025-08-27T13:49:32Z,WI,school_email
102064,2025-12-17T18:40:22Z,GA,referral
102065,2025-11-28T09:52:38Z,GA,referral
102066,2025-05-19T20:44:17Z,WA,partner
102067,2026-01-18T07:00:35Z,TN,school_email
102068,2026-01-14T06:20:07Z,WI,school_email
102069,2025-08-03T15:24:11Z,WI,app_store
102070,2025-12-31T10:41:00Z,TN,partner
102071,2025-07-18T07:37:51Z,MI,app_store
102072,2026-02-17T19:22:07Z,IN,app_store
102073,2025-08-22T13:25:24Z,NC,partner
102074,2026-01-17T01:07:21Z,TN,referral
102075,2026-02-20T15:18:29Z,OH,organic
102076,2025-08-05T23:37:09Z,IN,organic
102077,2025-08-23T01:34:06Z,TX,school_email
102078,2025-11-29T15:58:31Z,KY,app_store
102079,2026-01-05T05:54:24Z,MO,referral
102080,2026-02-13T23:27:14Z,PA,school_email
102081,2025-08-24T14:58:30Z,CA,organic
102082,2025-08-13T07:57:37Z,NY,paid_social
102083,2026-01-15T02:46:57Z,KY,partner
102084,2025-12-12T00:27:36Z,TX,app_store
102085,2025-11-18T13:28:14Z,WA,app_store
102086,2025-05-17T01:36:54Z,PA,partner
102087,2025-11-24T03:48:02Z,NY,partner
102088,2025-09-03T08:26:23Z,TN,referral
102089,2025-06-13T02:19:51Z,TN,paid_social
102090,2025-07-08T02:41:56Z,MO,organic
102091,2025-06-30T08:35:00Z,CA,paid_social
102092,2025-11-18T14:44:36Z,NY,organic
102093,2025-05-30T07:27:12Z,OH,referral
102094,2025-10-20T07:22:57Z,NC,school_email
102095,2025-12-19T07:20:15Z,VA,partner
102096,2025-05-25T01:54:28Z,WA,organic
102097,2026-01-09T14:26:21Z,MO,referral
102098,2025-05-22T04:11:12Z,KY,paid_social
102099,2025-06-25T02:07:28Z,TN,school_email
102100,2025-05-17T14:27:20Z,AL,organic
102101,2025-06-18T08:49:38Z,KY,organic
102102,2026-01-05T08:10:57Z,WA,referral
102103,2025-09-29T15:11:33Z,SC,partner
102104,2025-05-24T20:29:03Z,MO,paid_social
102105,2025-07-07T08:09:43Z,SC,partner
102106,2026-01-11T13:55:42Z,NY,organic
102107,2025-12-26T20:23:17Z,OH,organic
102108,2025-05-04T08:53:22Z,ca,school_email
102109,2025-06-14T01:00:15Z,WI,organic
102110,2025-11-06T11:22:03Z,IN,app_store
102111,2026-01-19T07:49:19Z,SC,partner
102112,2025-06-18T07:33:37Z,GA,school_email
102113,2025-06-10T07:27:08Z,WA,app_store
102114,2025-11-06T22:38:03Z,PA,partner
102115,2025-12-19T13:19:59Z,MO,partner
102116,2026-01-25T21:28:19Z,TN,partner
102117,2025-07-24T10:04:17Z,MI,school_email
102118,2025-10-25T13:35:31Z,TX,partner
102119,2026-01-03T00:43:26Z,PA,organic
102120,2025-08-25T01:59:06Z,CA,school_email
102121,2025-07-21T06:46:43Z,MI,partner
102122,2025-12-12T13:57:34Z,AL,school_email
102123,2025-12-02T08:09:39Z,WA,referral
102124,2025-10-12T10:06:42Z,CA,paid_social
102125,2025-10-13T17:37:21Z,AL,partner
102126,2025-05-05T01:56:07Z,FL,school_email
102127,2026-01-16T11:20:56Z,SC,paid_social
102128,2025-11-02T00:30:13Z,KY,paid_social
102129,2025-08-31T00:22:49Z,MO,app_store
102130,2025-12-31T21:27:47Z,IL,referral
102131,2025-09-18T10:14:13Z,TX,school_email
102132,2026-01-01T12:51:28Z,FL,partner
102133,2025-12-12T15:00:22Z,SC,school_email
102134,2025-05-22T22:12:22Z,NC,paid_social
102135,2025-12-08T22:00:35Z,PA,referral
102136,2025-12-09T15:09:37Z,OH,school_email
102137,2025-09-07T08:28:10Z,AL,referral
102138,2025-07-22T09:13:16Z,WI,referral
102139,2025-09-02T18:12:46Z,TX,partner
102140,2025-11-12T20:57:59Z,OH,partner
102141,2026-01-04T21:16:45Z,NC,paid_social
102142,2026-01-02T21:31:07Z,FL,paid_social
102143,2026-02-05T09:25:07Z,OH,partner
102144,2025-09-29T05:17:25Z,AL,school_email
102145,2025-09-26T21:17:40Z,KY,school_email
102146,2025-11-12T18:09:00Z,wi,referral
102147,2025-08-30T11:46:08Z,CA,partner
102148,2025-10-04T05:34:18Z,AL,partner
102149,2025-07-09T16:38:24Z,NY,referral
102150,2025-08-14T19:39:09Z,FL,paid_social
102151,2025-12-12T23:13:30Z,AL,paid_social
102152,2025-07-24T05:06:50Z,PA,referral
102153,2025-06-27T01:58:40Z,TN,partner
102154,2025-12-28T23:14:42Z,MO,school_email
102155,2025-09-02T06:44:15Z,MI,app_store
102156,2025-06-01T00:08:52Z,VA,app_store
102157,2026-01-30T18:36:37Z,GA,organic
102158,2026-02-23T11:46:47Z,OH,app_store
102159,2026-01-27T03:57:12Z,IL,school_email
102160,2026-02-10T21:42:39Z,KY,partner
102161,2026-01-21T20:18:56Z,TN,paid_social
102162,2025-08-21T07:26:38Z,IN,referral
102163,2025-06-07T08:12:58Z,TN,app_store
102164,2025-09-11T09:46:24Z,FL,referral
102165,2025-06-12T06:24:44Z,MO,paid_social
102166,2025-07-12T21:23:48Z,il,paid_social
102167,2025-08-05T10:44:09Z,WI,school_email
102168,2025-09-02T04:54:20Z,TN,organic
102169,2025-09-05T10:18:27Z,MI,paid_social
102170,2025-07-30T03:18:39Z,SC,organic
102171,2025-12-04T20:04:54Z,CA,school_email
102172,2026-01-25T23:49:29Z,MN,referral
102173,2025-10-24T06:56:00Z,ny,partner
102174,2025-12-21T04:09:42Z,GA,paid_social
102175,2025-12-02T02:05:29Z,MN,organic
102176,2025-08-10T08:05:55Z,KY,organic
102177,2025-08-27T22:57:12Z,MO,partner
102178,2026-01-21T10:47:58Z,WI,school_email
102179,2025-11-02T13:26:19Z,GA,referral
102180,2025-11-18T14:23:30Z,NC,partner
102181,2025-06-02T11:38:57Z,AL,app_store
102182,2025-07-30T04:38:29Z,TN,organic
102183,2025-11-28T01:01:41Z,KY,partner
102184,2026-02-09T13:38:47Z,SC,organic
102185,2025-09-22T15:33:18Z,NY,app_store
102186,2025-09-04T22:07:46Z,KY,paid_social
102187,2026-01-31T03:39:30Z,in,school_email
102188,2025-09-15T01:57:54Z,IN,paid_social
102189,2025-06-16T12:06:10Z,IL,referral
102190,2025-11-20T15:39:34Z,TN,partner
102191,2025-08-15T19:46:20Z,MO,school_email
102192,2025-06-13T15:30:48Z,IN,partner
102193,2025-09-21T07:37:45Z,FL,referral
102194,2026-01-09T12:40:31Z,va,referral
102195,2025-08-19T12:46:59Z,WI,paid_social
102196,2025-09-20T15:22:45Z,SC,paid_social
102197,2026-01-14T20:51:56Z,WA,paid_social
102198,2025-08-26T04:53:34Z,AL,partner
102199,2025-07-22T10:02:48Z,NY,app_store
102200,2025-08-02T04:48:00Z,GA,paid_social
102201,2025-11-16T02:19:04Z,TN,partner
102202,2025-10-07T05:30:10Z,MN,paid_social
102203,2025-07-05T14:40:06Z,WI,paid_social
102204,2025-06-28T23:00:07Z,MI,organic
102205,2025-05-05T02:19:12Z,GA,app_store
102206,2025-10-06T07:21:15Z,TX,referral
102207,2026-01-29T03:37:53Z,OH,paid_social
102208,2025-09-27T01:41:48Z,AL,paid_social
102209,2025-06-13T15:52:18Z,OH,app_store
102210,2025-08-05T16:41:46Z,ca,app_store
102211,2025-08-03T09:03:38Z,AL,organic
102212,2025-11-07T23:39:37Z,MN,paid_social
102213,2025-06-04T04:42:09Z,TX,referral
102214,2025-08-11T13:28:26Z,FL,partner
102215,2026-02-01T10:18:23Z,MI,partner
102216,2025-07-12T10:20:12Z,IL,school_email
102217,2025-11-18T22:58:31Z,MN,referral
102218,2026-01-27T07:55:30Z,GA,app_store
102219,2025-11-29T15:49:06Z,CA,school_email
102220,2025-11-02T20:18:52Z,TN,partner
102221,2025-12-20T08:33:58Z,GA,partner
102222,2025-11-12T05:29:40Z,CA,partner
102223,2025-06-25T04:15:07Z,IL,paid_social
102224,2025-07-11T12:06:08Z,AL,organic
102225,2026-01-30T03:58:10Z,TX,referral
102226,2025-08-23T14:29:26Z,MI,school_email
102227,2025-11-13T10:56:50Z,MI,paid_social
102228,2025-11-20T00:48:53Z,TN,partner
102229,2025-10-20T05:49:48Z,VA,school_email
102230,2025-07-27T03:07:05Z,TX,app_store
102231,2026-01-19T09:35:15Z,CA,referral
102232,2025-06-16T12:41:42Z,oh,school_email
102233,2026-02-17T07:37:32Z,KY,paid_social
102234,2025-11-27T22:57:08Z,VA,referral
102235,2025-08-20T01:19:04Z,MI,partner
102236,2026-02-23T05:38:05Z,FL,paid_social
102237,2025-11-03T20:53:04Z,TX,paid_social
102238,2025-10-05T16:16:13Z,SC,referral
102239,2025-10-30T14:01:54Z,WI,referral
102240,2026-01-23T02:17:36Z,VA,organic
102241,2026-01-14T17:39:31Z,AL,partner
102242,2026-02-17T14:43:12Z,SC,referral
102243,2025-05-10T01:59:37Z,NY,partner
102244,2025-12-15T15:39:58Z,FL,partner
102245,2025-06-18T02:38:35Z,OH,paid_social
102246,2025-12-07T10:32:17Z,NY,partner
102247,2025-09-20T18:42:53Z,AL,app_store
102248,2026-01-29T00:18:51Z,PA,organic
102249,2025-11-25T04:31:42Z,WA,organic
102250,2025-11-15T02:05:50Z,MI,paid_social
102251,2025-11-28T14:04:28Z,WA,paid_social
102252,2026-01-17T00:15:47Z,AL,organic
102253,2025-12-16T01:15:34Z,GA,partner
102254,2025-05-19T05:42:03Z,PA,app_store
102255,2025-11-01T16:59:08Z,KY,school_email
102256,2025-12-11T03:08:23Z,SC,app_store
102257,2025-08-16T12:49:11Z,KY,paid_social
102258,2025-09-13T22:14:25Z,AL,partner
102259,2025-12-09T17:09:47Z,PA,school_email
102260,2025-09-29T03:45:26Z,VA,partner
102261,2025-10-02T20:04:25Z,SC,app_store
102262,2025-09-14T11:39:29Z,AL,partner
102263,2025-05-18T17:16:57Z,TN,school_email
102264,2026-02-16T01:28:03Z,KY,paid_social
102265,2026-01-15T22:31:52Z,sc,school_email
102266,2026-02-25T14:32:59Z,ky,organic
102267,2025-06-08T05:04:40Z,MO,organic
102268,2025-11-20T18:36:59Z,TN,partner
102269,2025-07-28T16:54:41Z,PA,organic
102270,2025-12-01T09:01:11Z,NC,paid_social
102271,2025-11-29T20:00:04Z,KY,organic
102272,2026-02-22T01:57:18Z,KY,app_store
102273,2025-08-04T18:22:43Z,PA,organic
102274,2025-11-20T09:03:40Z,IL,organic
102275,2026-01-29T18:38:00Z,TN,partner
102276,2026-02-12T02:37:15Z,MN,school_email
102277,2026-02-25T16:36:50Z,MI,paid_social
102278,2025-10-26T16:29:19Z,CA,school_email
102279,2025-06-02T19:21:51Z,AL,app_store
102280,2025-05-15T20:07:19Z,WI,referral
102281,2025-06-19T08:13:13Z,CA,app_store
102282,2026-01-13T12:46:45Z,WA,school_email
102283,2026-02-05T05:59:25Z,VA,paid_social
102284,2026-01-04T14:33:38Z,NY,organic
102285,2026-02-25T09:53:21Z,WI,organic
102286,2026-01-08T10:03:09Z,NC,partner
102287,2025-10-28T12:36:45Z,FL,referral
102288,2026-02-02T02:10:04Z,VA,app_store
102289,2025-05-17T02:01:54Z,MN,paid_social
102290,2026-02-11T05:31:57Z,NY,partner
102291,2025-06-30T02:45:32Z,TX,app_store
102292,2025-10-10T16:06:46Z,NY,paid_social
102293,2025-06-23T03:53:58Z,OH,school_email
102294,2025-10-20T14:45:19Z,IL,partner
102295,2025-08-20T06:08:23Z,MN,referral
102296,2025-12-07T00:55:23Z,TX,referral
102297,2025-10-01T01:14:25Z,TN,school_email
102298,2026-02-17T18:43:08Z,IN,app_store
102299,2026-02-17T22:12:49Z,CA,school_email
102300,2025-11-21T18:52:52Z,PA,referral
102301,2025-11-09T14:15:33Z,IN,referral
102302,2025-12-10T04:34:39Z,OH,partner
102303,2025-06-11T13:40:14Z,NC,partner
102304,2025-06-30T20:02:04Z,VA,partner
102305,2025-11-24T18:08:24Z,OH,app_store
102306,2025-11-08T10:07:31Z,GA,app_store
102307,2025-05-28T00:24:11Z,MN,app_store
102308,2025-08-29T17:50:31Z,FL,referral
102309,2025-07-07T05:39:25Z,OH,organic
102310,2025-12-19T12:25:58Z,WA,school_email
102311,2025-09-21T19:04:08Z,TN,app_store
102312,2025-06-01T06:36:11Z,NY,paid_social
102313,2025-10-24T21:39:35Z,CA,paid_social
102314,2026-02-10T13:42:33Z,FL,partner
102315,2025-09-25T09:44:30Z,WA,app_store
102316,2026-01-17T03:22:18Z,IN,organic
102317,2026-01-25T15:19:38Z,TX,referral
102318,2025-10-01T03:44:40Z,NC,app_store
102319,2025-07-28T02:25:08Z,SC,paid_social
102320,2026-02-07T12:47:27Z,IL,paid_social
102321,2026-01-31T20:34:34Z,AL,partner
102322,2025-06-29T00:35:44Z,CA,partner
102323,2026-01-13T23:24:46Z,IL,organic
102324,2025-10-29T20:58:51Z,KY,paid_social
102325,2026-02-24T11:04:41Z,PA,app_store
102326,2025-08-01T14:41:33Z,GA,paid_social
102327,2025-11-09T01:26:37Z,MN,partner
102328,2025-09-24T13:41:00Z,WI,referral
102329,2025-10-12T06:37:02Z,VA,partner
102330,2025-12-01T14:38:39Z,tn,paid_social
102331,2025-11-23T10:42:58Z,IL,school_email
102332,2025-12-13T00:48:05Z,AL,school_email
102333,2025-11-01T23:00:01Z,AL,school_email
102334,2026-02-25T08:03:32Z,NY,referral
102335,2025-08-09T22:34:53Z,VA,paid_social
102336,2025-10-21T12:19:12Z,VA,paid_social
102337,2026-01-04T06:31:50Z,FL,organic
102338,2025-11-05T16:34:03Z,CA,school_email
102339,2025-05-18T20:00:07Z,FL,paid_social
102340,2025-08-14T14:42:04Z,WI,school_email
102341,2025-10-07T18:37:21Z,al,paid_social
102342,2025-05-25T23:01:40Z,MN,partner
102343,2025-12-09T03:44:19Z,TX,school_email
102344,2025-09-09T20:38:53Z,MI,partner
102345,2025-07-28T19:50:40Z,MO,app_store
102346,2025-06-12T01:03:31Z,PA,school_email
102347,2025-09-25T08:10:31Z,NC,partner
102348,2025-07-13T04:29:02Z,IN,organic
102349,2025-05-22T02:04:16Z,TN,paid_social
102350,2025-07-10T16:21:46Z,MI,partner
102351,2026-02-14T20:26:12Z,MN,organic
102352,2025-08-02T20:47:16Z,SC,paid_social
102353,2025-05-30T21:31:52Z,CA,paid_social
102354,2025-07-13T18:33:25Z,IN,school_email
102355,2025-06-11T09:03:57Z,OH,app_store
102356,2026-01-07T17:31:23Z,OH,referral
102357,2025-11-09T12:20:30Z,TX,school_email
102358,2025-08-23T21:47:20Z,GA,app_store
102359,2025-12-29T22:12:23Z,AL,school_email
102360,2025-09-10T00:25:47Z,MO,referral
102361,2025-10-14T13:27:47Z,IN,organic
102362,2026-02-03T10:43:56Z,MN,app_store
102363,2025-10-30T15:19:33Z,ky,organic
102364,2025-11-24T05:42:00Z,IL,school_email
102365,2026-01-18T09:02:45Z,VA,app_store
102366,2025-06-02T21:21:42Z,MI,partner
102367,2025-06-14T22:19:56Z,MI,school_email
102368,2025-09-30T14:04:42Z,NY,organic
102369,2025-09-14T01:35:35Z,WA,app_store
102370,2025-12-07T21:32:57Z,MO,app_store
102371,2026-01-21T21:07:50Z,MN,partner
102372,2025-12-30T04:50:28Z,SC,organic
102373,2025-11-12T05:55:22Z,ky,referral
102374,2026-02-10T07:39:40Z,NY,organic
102375,2025-10-26T01:34:18Z,WI,paid_social
102376,2025-09-30T14:28:30Z,TN,school_email
102377,2025-06-30T09:57:36Z,SC,organic
102378,2025-12-12T09:05:26Z,SC,referral
102379,2025-07-18T19:43:55Z,MO,organic
102380,2025-12-26T20:23:16Z,SC,partner
102381,2025-10-03T00:58:20Z,VA,partner
102382,2025-07-05T17:17:19Z,GA,paid_social
102383,2025-05-20T19:39:57Z,MN,organic
102384,2025-05-05T16:35:25Z,CA,paid_social
102385,2025-08-19T11:59:05Z,WI,app_store
102386,2025-08-14T09:58:11Z,TN,paid_social
102387,2025-08-28T14:24:08Z,NC,partner
102388,2026-01-29T19:47:58Z,IN,school_email
102389,2025-06-24T18:44:57Z,TN,partner
